지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
대구 달서구_폰값 연구소,폰값 연구소,대구 달서구,대구,달서구,010-8181-4226,대구 달서구 월배로 80 진천역대성스카이렉스아파트 401동 135호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_폰잇,폰잇,대구 달서구,대구,달서구,010-8882-0225,대구 달서구 조암남로 42 트럼프스타 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_혁명모바일스토어,혁명모바일스토어,대구 달서구,대구,달서구,010-3306-0999,대구 달서구 갈밭남로 39 중앙메디컬빌딩 1동 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰가격이알고싶다,휴대폰가격이알고싶다,대구 달서구,대구,달서구,010-8030-8493,대구 달서구 조암남로16길 19 상가 1층 113호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰성지,휴대폰성지,대구 달서구,대구,달서구,010-8375-8330,대구 달서구 성지로 90 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰성지 용산점,휴대폰성지 용산점,대구 달서구,대구,달서구,010-4444-6602,대구 달서구 와룡로45길 72-4 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰성지 토스폰,휴대폰성지 토스폰,대구 달서구,대구,달서구,010-3537-1136,대구 달서구 장기로 248 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰파는총각 월곡점,휴대폰파는총각 월곡점,대구 달서구,대구,달서구,010-7111-4447,대구 달서구 상화북로 185 상인동동창빌딩 1층 109호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달서구_휴대폰파는총각 이곡점,휴대폰파는총각 이곡점,대구 달서구,대구,달서구,010-5039-2221,대구 달서구 달구벌대로251길 33 상가 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_MW통신,MW통신,대구 달성군,대구,달성군,010-8669-5380,대구 달성군 화원읍 비슬로 2725 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_논공코리아통신,논공코리아통신,대구 달성군,대구,달성군,010-2566-9126,대구 달성군 논공읍 논공로24길 9 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_느티나무통신,느티나무통신,대구 달성군,대구,달성군,010-7552-7942,대구 달성군 유가읍 테크노상업로 120 113호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_느티나무통신 구지점,느티나무통신 구지점,대구 달성군,대구,달성군,010-8695-1122,대구 달성군 구지면 과학마을로3길 1,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_번개폰,번개폰,대구 달성군,대구,달성군,010-6323-7998,대구 달성군 화원읍 사문진로 448 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_에스제이,에스제이,대구 달성군,대구,달성군,010-3932-9580,대구 달성군 다사읍 죽곡1길 7-8 그린주차빌딩 1층 109호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_영통신,영통신,대구 달성군,대구,달성군,010-9700-0065,대구 달성군 현풍읍 현풍중앙로 98 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_옆커폰 다사점,옆커폰 다사점,대구 달성군,대구,달성군,010-2075-5548,대구 달성군 다사읍 죽곡1길 9 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 달성군_옆커폰 화원점,옆커폰 화원점,대구 달성군,대구,달성군,010-4489-0513,대구 달성군 화원읍 비슬로 2578 A동 1층 4호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 달성군_월드폰,월드폰,대구 달성군,대구,달성군,010-6666-9081,대구 달성군 논공읍 논공중앙로28길 17 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_폰싸다박리다매,폰싸다박리다매,대구 달성군,대구,달성군,010-9544-8003,대구 달성군 유가읍 테크노상업로 110 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_휴대폰성지,휴대폰성지,대구 달성군,대구,달성군,010-7934-7190,대구 달성군 다사읍 대실역북로1길 29-3 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_휴대폰성지 옆커폰 세천점,휴대폰성지 옆커폰 세천점,대구 달성군,대구,달성군,010-9750-9944,대구 달성군 다사읍 세천로 160 엠코타운 상가 대로변 횡단보도앞 302동 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 달성군_휴대폰성지 핫폰 현풍점,휴대폰성지 핫폰 현풍점,대구 달성군,대구,달성군,010-6486-2560,대구 달성군 현풍읍 테크노상업로 68 센텀타워 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 달성군_휴대폰파는 총각 현풍테크노폴리스점,휴대폰파는 총각 현풍테크노폴리스점,대구 달성군,대구,달성군,010-3933-8927,대구 달성군 유가읍 테크노상업로 120 엠스퀘어플러스 108호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 동구_msc통신,msc통신,대구 동구,대구,동구,010-3500-5910,대구 동구 국채보상로 839 두산위브아파트 상가 108동 107호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_구구통신,구구통신,대구 동구,대구,동구,010-8379-9949,대구 동구 동부로 53 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_대구중고폰매입 에코폰 동대구점,대구중고폰매입 에코폰 동대구점,대구 동구,대구,동구,010-4253-5535,대구 동구 동부로 162 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_대구휴대폰 성지옆커폰 동대구역점,대구휴대폰 성지옆커폰 동대구역점,대구 동구,대구,동구,010-8406-1622,대구 동구 동대구로 577 이안센트럴D 상가 301동 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 동구_도원정보통신,도원정보통신,대구 동구,대구,동구,010-9772-1001,대구 동구 공항로 240,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_미담통신,미담통신,대구 동구,대구,동구,010-9353-7979,대구 동구 신성로 30 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_민빈통신,민빈통신,대구 동구,대구,동구,010-8898-9878,대구 동구 신암남로 50,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_스마트컴퍼니 동구점,스마트컴퍼니 동구점,대구 동구,대구,동구,010-4678-2915,대구 동구 동북로75길 13 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_신암동휴대폰성지,신암동휴대폰성지,대구 동구,대구,동구,010-5088-7521,대구 동구 신암로16길 5 강산타워 A동 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_싹쓰리선불폰 대구점,싹쓰리선불폰 대구점,대구 동구,대구,동구,010-6507-1597,대구 동구 효신로 12 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_아라통신,아라통신,대구 동구,대구,동구,010-7642-7200,대구 동구 화랑로25길 43 럭키2차아파트 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_옆 커폰 이시아폴리스점,옆 커폰 이시아폴리스점,대구 동구,대구,동구,010-2374-1392,대구 동구 팔공로51길 17 고은빌딩 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_옆커폰 대구각산점,옆커폰 대구각산점,대구 동구,대구,동구,010-8884-7664,대구 동구 경안로 847 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 동구_오케이통신,오케이통신,대구 동구,대구,동구,010-3339-4567,대구 동구 반야월북로 168 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_착한통신,착한통신,대구 동구,대구,동구,010-7732-6000,대구 동구 아양로52길 100,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_청춘폰,청춘폰,대구 동구,대구,동구,010-6466-1102,대구 동구 율하동로24길 1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_태왕통신,태왕통신,대구 동구,대구,동구,010-4136-5844,대구 동구 동촌로 140 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_헬리오스컴퍼니,헬리오스컴퍼니,대구 동구,대구,동구,010-3990-3228,대구 동구 반야월북로 222 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_휴대폰성지 옆커폰 방촌점,휴대폰성지 옆커폰 방촌점,대구 동구,대구,동구,010-9852-9412,대구 동구 동촌로 255 방촌역태왕아너스 104동 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 동구_휴대폰성지 이시아점,휴대폰성지 이시아점,대구 동구,대구,동구,010-8589-5433,대구 동구 팔공로51길 33 이스트애플빌딩 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 동구_휴대폰의모든것,휴대폰의모든것,대구 동구,대구,동구,010-5190-8920,대구 동구 효신로5길 68 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 북구_LG유플러스 홈플러스칠곡점,LG유플러스 홈플러스칠곡점,대구 북구,대구,북구,010-8426-0099,대구 북구 동암로12길 8 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_영준통신,영준통신,대구 북구,대구,북구,010-4583-0843,대구 북구 동북로50길 9,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 북구_옆커폰 강남약국점,옆커폰 강남약국점,대구 북구,대구,북구,010-9996-2952,대구 북구 신암로 105 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_옆커폰 동천점,옆커폰 동천점,대구 북구,대구,북구,010-8708-4204,대구 북구 대천로 90 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_옆커폰 서변점,옆커폰 서변점,대구 북구,대구,북구,010-9757-0128,대구 북구 호국로 219 대성골든프라자1차 1층 133호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_옆커폰 침산점,옆커폰 침산점,대구 북구,대구,북구,010-9920-0900,대구 북구 침산로 173 시그니처타워 1층 107호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_옆커폰 침산포브스점,옆커폰 침산포브스점,대구 북구,대구,북구,010-5805-2743,대구 북구 침산남로 96 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_옆커폰 태전점,옆커폰 태전점,대구 북구,대구,북구,010-5888-9553,대구 북구 학정로 50 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_위너폰,위너폰,대구 북구,대구,북구,010-3011-0646,대구 북구 고성로 159-2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_유니크모바일,유니크모바일,대구 북구,대구,북구,010-8899-8689,대구 북구 검단로 15 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 북구_탑통신,탑통신,대구 북구,대구,북구,010-5744-5051,대구 북구 동천로 136 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_태강모바일,태강모바일,대구 북구,대구,북구,010-5811-7200,대구 북구 고성북로 50-2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_하이브V통신,하이브V통신,대구 북구,대구,북구,010-2370-9710,대구 북구 고성로 204 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 북구_행복알뜰폰,행복알뜰폰,대구 북구,대구,북구,010-2401-7615,대구 북구 대현로9길 55-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 북구_휴대폰성지,휴대폰성지,대구 북구,대구,북구,010-5898-8908,대구 북구 동천로23길 14 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_휴대폰성지 옆커폰 복현점,휴대폰성지 옆커폰 복현점,대구 북구,대구,북구,010-2537-6927,대구 북구 공항로 67 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 북구_휴대폰성지 올영폰 고성점,휴대폰성지 올영폰 고성점,대구 북구,대구,북구,010-8183-3399,대구 북구 칠성남로 55-2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_휴대폰파는총각 침산점,휴대폰파는총각 침산점,대구 북구,대구,북구,010-2882-2224,대구 북구 침산남로 140 엠비프라자 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 북구_휴대폰할인매장,휴대폰할인매장,대구 북구,대구,북구,010-3333-7573,대구 북구 대현남로6길 20 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
대구 서구_단디모바일,단디모바일,대구 서구,대구,서구,010-3608-2040,대구 서구 국채보상로 369 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_대구중고폰 인생폰,대구중고폰 인생폰,대구 서구,대구,서구,010-8242-6263,대구 서구 평리로35길 64-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_더중고폰,더중고폰,대구 서구,대구,서구,010-6353-1131,대구 서구 서대구로 303-10 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_옆커폰 대구서구점,옆커폰 대구서구점,대구 서구,대구,서구,010-5674-8330,대구 서구 당산로 446 서대구KTX영무예다음 상가 371동 206호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 서구_탑모바일(TOP MOBILE),탑모바일(TOP MOBILE),대구 서구,대구,서구,010-5963-0365,"대구 서구 서대구로 299 1층 27, 28호",https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_휴대폰가게,휴대폰가게,대구 서구,대구,서구,010-8031-1222,대구 서구 북비산로 319-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_휴대폰성지 내당점,휴대폰성지 내당점,대구 서구,대구,서구,010-9090-5431,대구 서구 달구벌대로361길 1 대구N타워 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_휴대폰성지 옆커폰 평리점,휴대폰성지 옆커폰 평리점,대구 서구,대구,서구,010-8815-9966,대구 서구 국채보상로66길 7 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
대구 서구_휴대폰성지 최싸폰 평리점,휴대폰성지 최싸폰 평리점,대구 서구,대구,서구,010-7539-5557,대구 서구 국채보상로38길 55 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_휴대폰성지 팔달시장점,휴대폰성지 팔달시장점,대구 서구,대구,서구,010-6770-9240,대구 서구 팔달로 152 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
대구 서구_휴대폰파는총각 두류점,휴대폰파는총각 두류점,대구 서구,대구,서구,010-4444-6393,대구 서구 서대구로 38 현대빌딩 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
